Index,Name,Expansion,Min price,Exemplaires en vente,Rareté,mkm_url,expansion_release_date,Tournament_last_month,Price trend,Price 7 days,Price 30 days,Code,Expansion_code,Number_code
2830,Mabosstiff,Scarlet-Violet,2.0,332,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Mabosstiff-V2-SVI218,"31ST MARCH, 2023",0.0,"3,27 €","3,32 €","3,11 €",SVI 218,SVI,218
2833,Jacq,Scarlet-Violet,1.35,385,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Jacq-V2-SVI236,"31ST MARCH, 2023",53.0,"3,00 €","3,04 €","2,95 €",SVI 236,SVI,236
2835,Starly,Scarlet-Violet,2.9,243,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Starly-V2-SVI221,"31ST MARCH, 2023",0.0,"5,01 €","4,85 €","5,26 €",SVI 221,SVI,221
2836,Great Tusk ex,Scarlet-Violet,5.0,396,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Great-Tusk-ex-V3-SVI246,"31ST MARCH, 2023",,"9,00 €","8,26 €","8,75 €",SVI 246,SVI,246
2837,Penny,Scarlet-Violet,4.0,438,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Penny-V3-SVI252,"31ST MARCH, 2023",,"6,33 €","5,80 €","6,39 €",SVI 252,SVI,252
2838,Basic Fighting Energy,Scarlet-Violet,1.95,381,Secret Rare ,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Basic-Fighting-Energy-SVI258,"31ST MARCH, 2023",,"4,32 €","4,18 €","4,49 €",SVI 258,SVI,258
2841,Slowpoke,Scarlet-Violet,7.95,224,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Slowpoke-V2-SVI204,"31ST MARCH, 2023",0.0,"10,03 €","10,21 €","10,20 €",SVI 204,SVI,204
2842,Penny,Scarlet-Violet,1.8,387,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Penny-V2-SVI239,"31ST MARCH, 2023",129.0,"4,67 €","4,80 €","4,55 €",SVI 239,SVI,239
2843,Miriam,Scarlet-Violet,11.0,528,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Miriam-V3-SVI251,"31ST MARCH, 2023",,"18,52 €","16,26 €","16,36 €",SVI 251,SVI,251
2851,Riolu,Scarlet-Violet,5.0,159,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Riolu-V2-SVI215,"31ST MARCH, 2023",0.0,"10,49 €","9,58 €","9,62 €",SVI 215,SVI,215
2852,Bombirdier,Scarlet-Violet,0.9,349,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Bombirdier-V2-SVI219,"31ST MARCH, 2023",0.0,"3,12 €","2,86 €","2,98 €",SVI 219,SVI,219
2853,Magnezone ex,Scarlet-Violet,0.89,523,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Magnezone-ex-V2-SVI226,"31ST MARCH, 2023",0.0,"2,08 €","1,99 €","2,18 €",SVI 226,SVI,226
2854,Miriam,Scarlet-Violet,2.5,452,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Miriam-V2-SVI238,"31ST MARCH, 2023",0.0,"5,45 €","5,11 €","5,34 €",SVI 238,SVI,238
2857,Greavard,Scarlet-Violet,3.48,266,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Greavard-V2-SVI214,"31ST MARCH, 2023",0.0,"4,89 €","5,09 €","5,10 €",SVI 214,SVI,214
2858,Klawf,Scarlet-Violet,1.8,295,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Klawf-V2-SVI217,"31ST MARCH, 2023",0.0,"2,97 €","3,09 €","3,04 €",SVI 217,SVI,217
2859,Oinkologne ex,Scarlet-Violet,0.75,511,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Oinkologne-ex-V2-SVI234,"31ST MARCH, 2023",0.0,"1,86 €","1,72 €","1,76 €",SVI 234,SVI,234
2860,Tarountula,Scarlet-Violet,2.99,258,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Tarountula-V2-SVI199,"31ST MARCH, 2023",0.0,"3,83 €","3,74 €","3,83 €",SVI 199,SVI,199
2861,Toedscool,Scarlet-Violet,1.19,303,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toedscool-V2-SVI201,"31ST MARCH, 2023",0.0,"3,64 €","3,49 €","3,40 €",SVI 201,SVI,201
2865,Scovillain,Scarlet-Violet,1.3,358,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Scovillain-V2-SVI202,"31ST MARCH, 2023",0.0,"3,95 €","4,05 €","3,75 €",SVI 202,SVI,202
2869,Pawmot,Scarlet-Violet,2.0,301,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pawmot-V2-SVI209,"31ST MARCH, 2023",0.0,"4,63 €","4,15 €","4,04 €",SVI 209,SVI,209
2877,Clauncher,Scarlet-Violet,1.8,308,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Clauncher-V2-SVI205,"31ST MARCH, 2023",0.0,"3,76 €","3,66 €","3,70 €",SVI 205,SVI,205
2882,Sandile,Scarlet-Violet,2.4,269,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Sandile-V2-SVI216,"31ST MARCH, 2023",0.0,"4,02 €","3,89 €","3,85 €",SVI 216,SVI,216
2888,Spidops ex,Scarlet-Violet,0.5,540,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Spidops-ex-V2-SVI223,"31ST MARCH, 2023",0.0,"1,43 €","1,54 €","1,54 €",SVI 223,SVI,223
2895,Katy,Scarlet-Violet,1.0,499,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Katy-V2-SVI237,"31ST MARCH, 2023",0.0,"2,46 €","2,00 €","2,52 €",SVI 237,SVI,237
2896,Team Star Grunt,Scarlet-Violet,0.5,439,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Team-Star-Grunt-V2-SVI242,"31ST MARCH, 2023",0.0,"1,83 €","1,73 €","1,54 €",SVI 242,SVI,242
2904,Pachirisu,Scarlet-Violet,2.7,238,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pachirisu-V2-SVI208,"31ST MARCH, 2023",0.0,"5,47 €","5,45 €","5,80 €",SVI 208,SVI,208
2909,Iron Treads ex,Scarlet-Violet,0.5,573,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Iron-Treads-ex-V2-SVI233,"31ST MARCH, 2023",0.0,"1,91 €","1,59 €","1,71 €",SVI 233,SVI,233
2912,Wiglett,Scarlet-Violet,1.89,276,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Wiglett-V2-SVI206,"31ST MARCH, 2023",0.0,"4,13 €","3,90 €","3,91 €",SVI 206,SVI,206
2920,Kingambit,Scarlet-Violet,3.5,294,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Kingambit-V2-SVI220,"31ST MARCH, 2023",0.0,"5,75 €","5,52 €","5,50 €",SVI 220,SVI,220
2924,Toxicroak ex,Scarlet-Violet,0.8,423,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toxicroak-ex-V2-SVI232,"31ST MARCH, 2023",0.0,"1,69 €","2,18 €","2,42 €",SVI 232,SVI,232
2925,Skwovet,Scarlet-Violet,2.49,280,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Skwovet-V2-SVI222,"31ST MARCH, 2023",0.0,"3,95 €","3,50 €","3,69 €",SVI 222,SVI,222
2987,Lechonk,Scarlet-Violet,4.0,81,Promo,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Lechonk-V2-SVI155,"31ST MARCH, 2023",,,,,SVI 155,SVI,155
2998,Meowscarada,Scarlet-Violet,4.0,22,Promo,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Meowscarada-V3-SVI015,"31ST MARCH, 2023",,,,,SVI 015,SVI,15
2999,Skeledirge,Scarlet-Violet,3.25,28,Promo,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Skeledirge-V4-SVI038,"31ST MARCH, 2023",,,,,SVI 038,SVI,38
3003,Radiant Charizard,Crown-Zenith,3.9,791,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Radiant-Charizard-CRZ020,"20TH JANUARY, 2023",272.0,"6,66 €","6,43 €","5,65 €",CRZ 020,CRZ,20
3005,Pikachu,Crown-Zenith,7.99,576,Secret Rare ,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Pikachu-CRZ160,"20TH JANUARY, 2023",,,,,CRZ 160,CRZ,160
3010,Rotom V,Crown-Zenith,1.99,169,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Rotom-V-CRZ045,"20TH JANUARY, 2023",213.0,"3,30 €","3,21 €","2,98 €",CRZ 045,CRZ,45
3015,Comfey,Crown-Zenith,0.5,707,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Comfey-CRZGG14,"20TH JANUARY, 2023",49.0,"1,34 €","1,35 €","1,40 €",CRZ GG14,CRZ,GG14
3017,Mew,Crown-Zenith,5.99,308,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Mew-CRZGG10,"20TH JANUARY, 2023",0.0,"9,84 €","9,87 €","8,88 €",CRZ GG10,CRZ,GG10
3021,Manaphy,Crown-Zenith,1.99,403,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Manaphy-CRZGG06,"20TH JANUARY, 2023",177.0,"3,98 €","3,94 €","3,92 €",CRZ GG06,CRZ,GG6
3022,Pikachu,Crown-Zenith,4.5,485,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Pikachu-CRZGG30,"20TH JANUARY, 2023",0.0,"6,75 €","6,55 €","6,53 €",CRZ GG30,CRZ,GG30
3023,Swablu,Crown-Zenith,0.71,608,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Swablu-CRZGG27,"20TH JANUARY, 2023",0.0,"1,41 €","1,41 €","1,27 €",CRZ GG27,CRZ,GG27
3027,Riolu,Crown-Zenith,1.0,509,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Riolu-V2-CRZGG26,"20TH JANUARY, 2023",0.0,"1,87 €","1,92 €","1,79 €",CRZ GG26,CRZ,GG26
3030,Bibarel,Crown-Zenith,1.0,543,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Bibarel-CRZGG25,"20TH JANUARY, 2023",12.0,"2,28 €","2,37 €","2,32 €",CRZ GG25,CRZ,GG25
3031,Dunsparce,Crown-Zenith,0.5,925,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Dunsparce-CRZGG23,"20TH JANUARY, 2023",0.0,"0,99 €","1,02 €","1,04 €",CRZ GG23,CRZ,GG23
3032,Turtwig,Crown-Zenith,1.0,446,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Turtwig-CRZGG31,"20TH JANUARY, 2023",0.0,"2,35 €","2,35 €","1,88 €",CRZ GG31,CRZ,GG31
3033,Duskull,Crown-Zenith,0.9,321,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Duskull-CRZGG28,"20TH JANUARY, 2023",93.0,"1,92 €","1,92 €","1,82 €",CRZ GG28,CRZ,GG28
3034,Charizard V,Crown-Zenith,1.78,557,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Charizard-V-CRZ018,"20TH JANUARY, 2023",0.0,"2,92 €","2,82 €","3,15 €",CRZ 018,CRZ,18
3035,Mareep,Crown-Zenith,0.95,538,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Mareep-CRZGG34,"20TH JANUARY, 2023",0.0,"1,80 €","1,92 €","1,67 €",CRZ GG34,CRZ,GG34
3037,Bidoof,Crown-Zenith,0.99,393,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Bidoof-V2-CRZGG29,"20TH JANUARY, 2023",10.0,"2,79 €","2,89 €","2,60 €",CRZ GG29,CRZ,GG29
3038,Paras,Crown-Zenith,0.65,583,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Paras-CRZGG32,"20TH JANUARY, 2023",0.0,"1,49 €","1,53 €","1,49 €",CRZ GG32,CRZ,GG32
3039,Poochyena,Crown-Zenith,0.7,662,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Poochyena-CRZGG33,"20TH JANUARY, 2023",0.0,"1,37 €","1,38 €","1,24 €",CRZ GG33,CRZ,GG33
3040,Ditto,Crown-Zenith,1.0,470,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Ditto-V2-CRZGG22,"20TH JANUARY, 2023",1.0,"1,73 €","1,69 €","1,56 €",CRZ GG22,CRZ,GG22
3041,Latias,Crown-Zenith,2.35,265,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Latias-CRZGG20,"20TH JANUARY, 2023",0.0,"4,28 €","4,23 €","3,89 €",CRZ GG20,CRZ,GG20
3043,Mew V,Crown-Zenith,0.5,599,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Mew-V-CRZ060,"20TH JANUARY, 2023",0.0,"1,38 €","1,40 €","1,46 €",CRZ 060,CRZ,60
3044,Deoxys,Crown-Zenith,1.5,374,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Deoxys-CRZGG12,"20TH JANUARY, 2023",0.0,"2,98 €","3,13 €","2,76 €",CRZ GG12,CRZ,GG12
3045,Magmortar,Crown-Zenith,1.29,318,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Magmortar-CRZGG03,"20TH JANUARY, 2023",0.0,"2,54 €","2,38 €","2,37 €",CRZ GG03,CRZ,GG3
3047,Altaria,Crown-Zenith,0.92,425,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Altaria-CRZGG19,"20TH JANUARY, 2023",0.0,"1,79 €","1,88 €","1,68 €",CRZ GG19,CRZ,GG19
3048,Lapras,Crown-Zenith,2.9,300,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Lapras-CRZGG05,"20TH JANUARY, 2023",0.0,"4,60 €","4,80 €","4,51 €",CRZ GG05,CRZ,GG5
3050,Keldeo,Crown-Zenith,1.6,322,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Keldeo-CRZGG07,"20TH JANUARY, 2023",0.0,"3,10 €","3,28 €","3,04 €",CRZ GG07,CRZ,GG7
3051,Electivire,Crown-Zenith,1.0,346,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Electivire-CRZGG08,"20TH JANUARY, 2023",0.0,"2,90 €","2,73 €","2,50 €",CRZ GG08,CRZ,GG8
3055,Absol,Crown-Zenith,1.65,375,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Absol-CRZGG16,"20TH JANUARY, 2023",0.0,"2,63 €","2,51 €","2,63 €",CRZ GG16,CRZ,GG16
3056,Magnezone,Crown-Zenith,0.75,435,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Magnezone-CRZGG18,"20TH JANUARY, 2023",0.0,"1,80 €","1,73 €","1,56 €",CRZ GG18,CRZ,GG18
3057,Hisuian Goodra,Crown-Zenith,0.5,510,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Hisuian-Goodra-CRZGG21,"20TH JANUARY, 2023",0.0,"1,45 €","1,44 €","1,36 €",CRZ GG21,CRZ,GG21
3062,Kricketune,Crown-Zenith,1.0,418,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Kricketune-CRZGG02,"20TH JANUARY, 2023",0.0,"1,98 €","1,91 €","1,89 €",CRZ GG02,CRZ,GG2
3063,Lunatone,Crown-Zenith,1.1,417,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Lunatone-V2-CRZGG11,"20TH JANUARY, 2023",0.0,"1,89 €","2,12 €","2,12 €",CRZ GG11,CRZ,GG11
3065,Miltank,Crown-Zenith,1.2,384,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Miltank-CRZGG24,"20TH JANUARY, 2023",0.0,"2,00 €","1,95 €","1,79 €",CRZ GG24,CRZ,GG24
3066,Solrock,Crown-Zenith,0.75,415,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Solrock-V2-CRZGG15,"20TH JANUARY, 2023",0.0,"1,70 €","1,80 €","1,66 €",CRZ GG15,CRZ,GG15
3067,Raikou V,Crown-Zenith,19.7,241,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Raikou-V-CRZGG41,"20TH JANUARY, 2023",,"26,55 €","27,13 €","25,18 €",CRZ GG41,CRZ,GG41
3070,Zacian VSTAR,Crown-Zenith,0.7,541,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Zacian-VSTAR-CRZ096,"20TH JANUARY, 2023",0.0,"1,48 €","1,56 €","1,52 €",CRZ 096,CRZ,96
3072,Suicune V,Crown-Zenith,13.95,303,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Suicune-V-CRZGG38,"20TH JANUARY, 2023",,"31,70 €","30,34 €","29,77 €",CRZ GG38,CRZ,GG38
3073,Leafeon VSTAR,Crown-Zenith,1.0,490,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Leafeon-VSTAR-V1-CRZ014,"20TH JANUARY, 2023",0.0,"1,65 €","1,67 €","1,92 €",CRZ 014,CRZ,14
3076,Regigigas VSTAR,Crown-Zenith,0.75,480,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Regigigas-VSTAR-V1-CRZ114,"20TH JANUARY, 2023",0.0,"1,29 €","1,24 €","1,32 €",CRZ 114,CRZ,114
3077,Lumineon V,Crown-Zenith,9.4,246,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Lumineon-V-CRZGG39,"20TH JANUARY, 2023",,"12,30 €","13,10 €","11,61 €",CRZ GG39,CRZ,GG39
3080,Charizard VSTAR,Crown-Zenith,3.49,462,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Charizard-VSTAR-CRZ019,"20TH JANUARY, 2023",0.0,"5,67 €","5,49 €","5,73 €",CRZ 019,CRZ,19
3084,Zeraora VMAX,Crown-Zenith,0.6,432,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Zeraora-VMAX-V1-CRZ054,"20TH JANUARY, 2023",0.0,"1,61 €","1,80 €","1,92 €",CRZ 054,CRZ,54
3085,Entei V,Crown-Zenith,17.0,300,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Entei-V-CRZGG36,"20TH JANUARY, 2023",,"24,96 €","24,56 €","22,95 €",CRZ GG36,CRZ,GG36
3086,Rayquaza VMAX,Crown-Zenith,2.0,286,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Rayquaza-VMAX-V1-CRZ101,"20TH JANUARY, 2023",0.0,"3,45 €","3,59 €","3,40 €",CRZ 101,CRZ,101
3090,Glaceon VSTAR,Crown-Zenith,24.85,245,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Glaceon-VSTAR-CRZGG40,"20TH JANUARY, 2023",,"37,97 €","36,35 €","33,69 €",CRZ GG40,CRZ,GG40
3092,Darkrai VSTAR,Crown-Zenith,20.0,172,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Darkrai-VSTAR-CRZGG50,"20TH JANUARY, 2023",,"27,93 €","28,39 €","26,99 €",CRZ GG50,CRZ,GG50
3095,Hisuian Zoroark VSTAR,Crown-Zenith,17.88,249,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Hisuian-Zoroark-VSTAR-CRZGG56,"20TH JANUARY, 2023",,"27,40 €","26,41 €","24,02 €",CRZ GG56,CRZ,GG56
3098,Friends in Hisui,Crown-Zenith,3.0,443,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Friends-in-Hisui-V2-CRZ148,"20TH JANUARY, 2023",0.0,"5,31 €","5,20 €","5,26 €",CRZ 148,CRZ,148
3099,Colress's Experiment,Crown-Zenith,3.85,355,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Colresss-Experiment-CRZGG59,"20TH JANUARY, 2023",,"5,53 €","4,73 €","5,31 €",CRZ GG59,CRZ,GG59
3100,Cynthia's Ambition,Crown-Zenith,9.0,309,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Cynthias-Ambition-CRZGG60,"20TH JANUARY, 2023",,"12,05 €","12,92 €","12,93 €",CRZ GG60,CRZ,GG60
3102,Melony,Crown-Zenith,1.6,411,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Melony-CRZGG64,"20TH JANUARY, 2023",,"4,72 €","4,69 €","4,50 €",CRZ GG64,CRZ,GG64
3104,Zeraora VSTAR,Crown-Zenith,0.5,436,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Zeraora-VSTAR-V1-CRZ055,"20TH JANUARY, 2023",0.0,"1,70 €","1,76 €","2,08 €",CRZ 055,CRZ,55
3106,Leafeon VSTAR,Crown-Zenith,22.98,250,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Leafeon-VSTAR-V2-CRZGG35,"20TH JANUARY, 2023",,"40,06 €","37,78 €","36,67 €",CRZ GG35,CRZ,GG35
3108,Rayquaza VMAX,Crown-Zenith,2.25,293,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Rayquaza-VMAX-V2-CRZ102,"20TH JANUARY, 2023",0.0,"4,56 €","3,77 €","3,82 €",CRZ 102,CRZ,102
3109,Irida,Crown-Zenith,7.0,373,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Irida-CRZGG63,"20TH JANUARY, 2023",,"11,05 €","10,61 €","11,75 €",CRZ GG63,CRZ,GG63
3113,Professor's Research,Crown-Zenith,2.3,242,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Professors-Research-CRZ150,"20TH JANUARY, 2023",402.0,"3,43 €","3,13 €","3,48 €",CRZ 150,CRZ,150
3117,Regigigas VSTAR,Crown-Zenith,8.0,271,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Regigigas-VSTAR-V2-CRZGG55,"20TH JANUARY, 2023",,"12,20 €","11,60 €","11,57 €",CRZ GG55,CRZ,GG55
3119,Friends in Sinnoh,Crown-Zenith,5.19,320,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Friends-in-Sinnoh-V2-CRZ149,"20TH JANUARY, 2023",0.0,"6,51 €","6,07 €","6,78 €",CRZ 149,CRZ,149
3120,Hatterene VMAX,Crown-Zenith,3.75,308,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Hatterene-VMAX-V2-CRZGG47,"20TH JANUARY, 2023",,"5,25 €","5,22 €","5,00 €",CRZ GG47,CRZ,GG47
3123,Mewtwo VSTAR,Crown-Zenith,42.5,293,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Mewtwo-VSTAR-CRZGG44,"20TH JANUARY, 2023",,"72,94 €","77,62 €","74,79 €",CRZ GG44,CRZ,GG44
3124,Raihan,Crown-Zenith,2.5,386,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Raihan-V2-CRZGG65,"20TH JANUARY, 2023",,"4,53 €","4,96 €","4,66 €",CRZ GG65,CRZ,GG65
3128,Origin Forme Palkia VSTAR,Crown-Zenith,45.0,231,Secret Rare ,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Origin-Forme-Palkia-VSTAR-CRZGG67,"20TH JANUARY, 2023",,,,,CRZ GG67,CRZ,GG67
3129,Giratina VSTAR,Crown-Zenith,79.9,178,Secret Rare ,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Giratina-VSTAR-CRZGG69,"20TH JANUARY, 2023",,,,,CRZ GG69,CRZ,GG69
3133,Deoxys VSTAR,Crown-Zenith,8.0,220,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Deoxys-VSTAR-CRZGG46,"20TH JANUARY, 2023",,"14,04 €","15,42 €","14,53 €",CRZ GG46,CRZ,GG46
3136,Hisuian Samurott VSTAR,Crown-Zenith,3.99,363,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Hisuian-Samurott-VSTAR-CRZGG52,"20TH JANUARY, 2023",,"7,40 €","7,96 €","6,88 €",CRZ GG52,CRZ,GG52
3139,Hoopa V,Crown-Zenith,4.95,330,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Hoopa-V-CRZGG53,"20TH JANUARY, 2023",,"7,98 €","8,65 €","7,22 €",CRZ GG53,CRZ,GG53
3140,Zamazenta V,Crown-Zenith,9.0,224,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Zamazenta-V-V2-CRZGG54,"20TH JANUARY, 2023",,"13,07 €","12,18 €","12,63 €",CRZ GG54,CRZ,GG54
3143,Volo,Crown-Zenith,0.9,365,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Crown-Zenith/Volo-CRZ151,"20TH JANUARY, 2023",0.0,"2,27 €","1,96 €","2,49 €",CRZ 151,CRZ,151
